ANO_EDITAL;EDITAL;NAT_OBJETO;DESC_OBJETO;CAT_OBJETO;NOME_LICITANTE;CNPJ;CPF;VL_PROPOSTA;OBS
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;8.850,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;9.900,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;9.900,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;10.500,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;10.500,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;10.988,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;10.988,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;11.040,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;11.040,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;16.400,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;16.400,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;22.678,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;22.678,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;22.850,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;22.850,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;25.096,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;25.096,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;47.188,55;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;47.188,55;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;47.190,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;47.190,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;47.199,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;47.199,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;47.590,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;47.590,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;50.000,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;50.000,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;63.599,52;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;63.599,52;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;65.000,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;65.000,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;69.900,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;69.900,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;69.999,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;69.999,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;69.999,62;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;69.999,62;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;70.050,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;70.050,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;71.300,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;71.300,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;73.800,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;73.800,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;74.200,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;74.200,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;74.350,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;74.350,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;74.999,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;74.999,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;75.400,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SECALL COMUNICAÇÃO VISUAL LTDA;13420028000120;;75.400,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;79.850,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;79.850,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;79.899,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;10555875000103;;79.899,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;79.900,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;79.900,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;122.496,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;13634169000145;;122.496,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;PRESTAÇÃO DE SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;2.542.470,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000289/2019;2;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;23715231000187;;2.542.470,00;SERVIÇOS DE IMPRESSÃO, INSTALAÇÃO E DESINSTALAÇÃO DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES.
2019;PPS12000290/2019;2;CONTRATAÇÃO DE APÓLICE DE SEGUROS NA MODALIDADE ACIDENTES PESSOAIS COLETIVO;40;GENTE SEGURADORA S/A;90180605000102;;389.000,00;CONTRATAÇÃO DE APÓLICE DE SEGUROS NA MODALIDADE ACIDENTES PESSOAIS COLETIVO
