ANO_EDITAL;EDITAL;NAT_OBJETO;DESC_OBJETO;CAT_OBJETO;NOME_LICITANTE;CNPJ;CPF;VL_PROPOSTA;OBS
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;11.059,90;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;11.150,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;11.150,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;11.555,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;11.555,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;12.550,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;12.550,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;13.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;13.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;13.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;13.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;14.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;14.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;14.749,98;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;14.749,98;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;18.928,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;18.928,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;19.749,85;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;19.749,85;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;EVERTON DA SILVA VASCONCELOS ME;6,27696E+12;;19.780,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;EVERTON DA SILVA VASCONCELOS ME;6,27696E+12;;19.780,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;19.800,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;19.800,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;20.025,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;20.025,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;20.600,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;20.600,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;20.892,60;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;20.892,60;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;21.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;21.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;ML PASSARELLI EIRELI;2,9498E+13;;21.090,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;ML PASSARELLI EIRELI;2,9498E+13;;21.090,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;22.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;22.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;22.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;22.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;23.400,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;23.400,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;26.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;26.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;EVERTON DA SILVA VASCONCELOS ME;6,27696E+12;;26.950,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;EVERTON DA SILVA VASCONCELOS ME;6,27696E+12;;26.950,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;28.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;28.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;30.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;30.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;32.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;32.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;33.300,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;33.300,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;37.069,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;37.069,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;37.600,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;39.299,76;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;39.299,76;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;42.105,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;42.105,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;44.650,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;44.720,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;45.490,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;45.490,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;47.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;47.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;51.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;51.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;57.360,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;57.360,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;58.599,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;NOVA VIA MIDIA E PRODUÇÕES LTDA;1,05559E+13;;58.599,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;60.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;60.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;74.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;74.500,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;80.757,83;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SELECT COLOR - ARTES GRÁFICAS LTDA. – EPP;8,44676E+11;;80.757,83;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;81.889,90;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;PALAZZO & CREMON COMUNICAÇÃO VISUAL LTDA ME;1,36342E+13;;81.889,90;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;ML PASSARELLI EIRELI;2,9498E+13;;81.900,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;ML PASSARELLI EIRELI;2,9498E+13;;81.900,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;82.050,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;82.050,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SECALL COMUNICAÇÃO VISUAL LTDA;1,342E+13;;83.680,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;83.709,42;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;SG DECORA COMUNICAÇÃO VISUAL LTDA EPP;2,37152E+13;;83.709,42;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;LUIZ CLAUDIO RONDINONE - ME;2,77835E+13;;83.750,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;LUIZ CLAUDIO RONDINONE - ME;2,77835E+13;;83.750,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;84.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;84.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;84.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;84.000,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
2019;PPS12000224/2019;2;PRESTAÇÃO DE SERVIÇOS DE COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES DO SESC.;40;TECNOPLACA SINALIZACAO - EIRELI - ME;2,6113E+13;;85.913,00;COMUNICAÇÃO VISUAL PARA DIVERSAS UNIDADES - AGOSTO
